ID,asOfDate,type,description,currency,originalNotional,currentNotional,price_date,price_source,price,marketValue,accruedAmount,cusip,isin,fund_name,fund_id,cdoDealId,rmbsClassId,Security_Name,Security_Master_ID,Class_ID,Issuer_Name,Issuer_Id,account_ID,rating_Moody,rating_Sp,rating_fitch,ratings,coupon,asset_class,asset_detail,capital_structure,funded_status,rating_category,rating_level,long_short_io,ZaisId,asset_subclass,Fund_Currency,floating_index_code,IMFactor,Moodys_Derived_Rating,Fund_Is_Deferring,Recovery_Rate
196655844,2021-05-16 00:00:00.0000000,"Bond","ARIVO 2021-1A D","USD",543000.00,543000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.3319800000,539372.65,87.94,"04047AAG9","US04047AAG94","UNC",119,,,"ARIVO 2021-1A D",354202,5398947,"ARIVO ACCEPTANCE AUTO LOAN RECEIVABLES TRUST 2021-1",5185055,,,,,"-/-/-","5.830000 %","ABS",,"Mezz",,,3000,"Long",,"Auto Loan ABS","USD","",1,,,
196655845,2021-05-16 00:00:00.0000000,"Bond","CGMS 2013-3A ER","USD",291000.00,291000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",84.1080000000,244754.28,1988.07,"14310HAS7","US14310HAS76","UNC",119,,,"CGMS 2013-3A ER",354203,5398948,"CARLYLE GLOBAL MARKET STRATEGIES 2013-3",72992,,,"CCC+      ",,"-/CCC+/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655850,2021-05-16 00:00:00.0000000,"Bond","MSCR 2021-MN1 B1","USD",250000.00,250000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",109.5294900000,273823.73,1131.67,"35563FAC5","US35563FAC59","UNC",119,,,"MSCR 2021-MN1 B1",354205,5398950,"MULTIFAMILY STRUCTURED CREDIT RISK 2021-MN1",5185056,,,,,"-/-/-"," + 7 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","SOFR30A",1,,,
196655854,2021-05-16 00:00:00.0000000,"Bond","INGIM 2013-3A ER","USD",291000.00,291000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",85.3700000000,248426.70,1787.41,"92917VAC4","US92917VAC46","UNC",119,,,"INGIM 2013-3A ER",354209,5398954,"ING INVESTMENT MANAGEMENT CLO 2013-3",5157375,,,"CCC+      ",,"-/CCC+/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655883,2021-05-16 00:00:00.0000000,"Bond","CIFC 2014-1A FR2","USD",335000.00,335000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",89.3482000000,299316.47,2032.55,"12549LAJ5","US12549LAJ52","UNC",119,,,"CIFC 2014-1A FR2",354211,5398956,"CIFC FUNDING 2014,LTD",5157320,,,"CCC+      ",,"-/CCC+/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655889,2021-05-16 00:00:00.0000000,"Bond","BLUEM 2015-3A ER","USD",568000.00,568000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",84.2389000000,478476.95,3391.82,"09628MAJ3","US09628MAJ36","UNC",119,,,"BLUEM 2015-3A ER",354212,5398957,"BLUEMOUNTAIN CLO 2015-3 LTD.",5184085,,,"CCC+      ",,"-/CCC+/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655890,2021-05-16 00:00:00.0000000,"Bond","JPMCC 2016-WIKI E","USD",615000.00,615000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",97.1082300000,597215.61,1027.31,"46646JAG6","US46646JAG67","UNC",119,,,"JPMCC 2016-WIKI E",354213,5398958,"JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP, SERIES 2016-WIK",5185060,,,"B         ",,"-/B/-","4.009000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196655916,2021-05-16 00:00:00.0000000,"Bond","MDPK 2015-17A FR","USD",283000.00,283000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.1300000000,255067.90,1506.58,"55819AAN2","US55819AAN28","UNC",119,,,"MDPK 2015-17A FR",354215,5398960,"MADISON PARK FUNDING XVII, LTD.",5183935,,,,,"-/-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655917,2021-05-16 00:00:00.0000000,"Bond","STACR 2021-DNA1 B2","USD",275000.00,275000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",95.0425600000,261367.04,727.22,"35564KBE8","US35564KBE82","UNC",119,,,"STACR 2021-DNA1 B2",354216,5398961,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2021-DNA1",5185062,,,"NR        ",,"-/NR/-"," + 4 bps","CRT",,"Mezz",,,3000,"Long",,"CRT","USD","SOFR30A",1,,,
196655919,2021-05-16 00:00:00.0000000,"Bond","OCT21 2014-1A ERR","USD",259000.00,259000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",97.3051000000,252020.21,138.91,"67590UAS7","US67590UAS78","UNC",119,,,"OCT21 2014-1A ERR",354217,5398962,"OCTAGON INVESTMENT PARTNERS XXI, LTD.",5183687,,,,,"-/-/-","3M L + 9 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655924,2021-05-16 00:00:00.0000000,"Bond","CGMS 2014-5A FRR","USD",335000.00,335000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",85.9511000000,287936.18,2294.44,"14311BBJ8","US14311BBJ89","UNC",119,,,"CGMS 2014-5A FRR",354219,5398964,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2014-5, LTD.",5183789,,,"CCC+      ",,"-/CCC+/-","3M L + 7 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655928,2021-05-16 00:00:00.0000000,"Bond","CGMS 2015-1A FR","USD",315000.00,315000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.0000000000,283500.00,1917.43,"14311EBA1","US14311EBA10","UNC",119,,,"CGMS 2015-1A FR",354221,5398966,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2015-1",5183871,,,,,"-/-/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655932,2021-05-16 00:00:00.0000000,"Bond","MVW 2015-9A E","USD",310000.00,310000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",83.0321000000,257399.51,2189.95,"62443RAG0","US62443RAG02","UNC",119,,,"MVW 2015-9A E",354223,5398968,"MOUNTAIN VIEW CLO IX",5183941,,,,,"-/-/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655963,2021-05-16 00:00:00.0000000,"Bond","AFFRM 2021-A E","USD",750000.00,750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",101.3937600000,760453.20,117.71,"00833MAE4","US00833MAE49","UNC",119,,,"AFFRM 2021-A E",354227,5398972,"AFFIRM INC, 2021-A",5185067,,,,,"-/-/-","5.650000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196655966,2021-05-16 00:00:00.0000000,"Bond","INGIM 2012-4A DRR","USD",259000.00,259000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.3579000000,257336.96,1735.99,"92916JAE8","US92916JAE82","UNC",119,,,"INGIM 2012-4A DRR",354229,5398974,"ING INVESTMENT MANAGEMENT CLO 2012-4",28949,,,"B-        ",,"-/B-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655973,2021-05-16 00:00:00.0000000,"Bond","CGMS 2015-5A DR","USD",514000.00,514000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",94.7124000000,486821.74,2557.07,"14311QAN7","US14311QAN79","UNC",119,,,"CGMS 2015-5A DR",354231,5398976,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2015-5",5184275,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656006,2021-05-16 00:00:00.0000000,"Bond","STACR 2021-HQA1 B2","USD",300000.00,300000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",93.8989300000,281696.79,835.00,"35564KCP2","US35564KCP21","UNC",119,,,"STACR 2021-HQA1 B2",354235,5398980,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2021-HQA1",5185071,,,"NR        ",,"-/NR/-"," + 5 bps","CRT",,"MZCRT",,,3000,"Long",,"CRT","USD","SOFR30A",1,,,
196656008,2021-05-16 00:00:00.0000000,"Bond","JFIN 2013-1A ER","USD",948000.00,694580.04,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",92.1980000000,640388.91,3355.10,"46616NAL2","US46616NAL29","UNC",119,,,"JFIN 2013-1A ER",354236,5398981,"JFIN CLO 2013 LTD.",5156967,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",0.7326793703,,,
196656009,2021-05-16 00:00:00.0000000,"Bond","WINDR 2014-3KRA F","USD",418000.00,418000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",86.9922000000,363627.40,3071.68,"87249PAC6","US87249PAC68","UNC",119,,,"WINDR 2014-3KRA F",354237,5398982,"WIND RIVER 2014-3KRA CLO LTD.",5185072,,,,,"-/-/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656036,2021-05-16 00:00:00.0000000,"Bond","Republic Warehouse Funding 1 LLC","USD",1402535.92,1402535.92,2021-04-30 00:00:00.0000000,"CSFB",100.0000000000,1402535.92,4675.12,"RWHOUSEF1",,"UNC",119,,,"Republic Warehouse Funding 1 LLC",354240,5398985,"REPUBLIC WAREHOUSE FUNDING 1 LLC",5185075,,,,,"-/-/-","8.000000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196656039,2021-05-16 00:00:00.0000000,"Bond","ATCLO 2019-13A E","USD",276000.00,276000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.9916000000,253896.82,1312.61,"04942AAA8","US04942AAA88","UNC",119,,,"ATCLO 2019-13A E",354241,5398986,"ATLAS SENIOR LOAN FUND LTD 2019-13",5185076,,,"B         ",,"-/B/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656053,2021-05-16 00:00:00.0000000,"Bond","OCT18 2018-18A E","USD",268000.00,268000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.7098000000,245782.26,1883.51,"67576HAC9","US67576HAC97","UNC",119,,,"OCT18 2018-18A E",354252,5398997,"OCTAGON INVESTMENT PARTNERS LTD, 2018-18",5185083,,,"CCC+      ",,"-/CCC+/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656054,2021-05-16 00:00:00.0000000,"Bond","OCT22 2014-1A FRR","USD",288000.00,288000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.0274000000,259278.91,1523.28,"67574QAN7","US67574QAN79","UNC",119,,,"OCT22 2014-1A FRR",354253,5398998,"OCTAGON INVESTMENT PARTNERS XXII",5183851,,,"CCC+      ",,"-/CCC+/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656081,2021-05-16 00:00:00.0000000,"Bond","CIFC 2014-3A FR2","USD",279000.00,279000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.0000000000,251100.00,1568.68,"12549RAJ2","US12549RAJ23","UNC",119,,,"CIFC 2014-3A FR2",354256,5399001,"CIFC FUNDING 2014-III, LTD.",5183528,,,,,"-/-/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656089,2021-05-16 00:00:00.0000000,"Bond","MSBAM 2015-C25 E","USD",356000.00,356000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",88.0000000000,313280.00,693.51,"61765TAP8","US61765TAP84","UNC",119,,,"MSBAM 2015-C25 E",354267,5399011,"MORGAN STANLEY BAML TRUST 2015-C25",5185092,,,,,"-/-/-","4.675362 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656131,2021-05-16 00:00:00.0000000,"Bond","WFCM 2015-C26 E","USD",316000.00,316000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",80.0417100000,252931.80,427.92,"94989CAJ0","US94989CAJ09","UNC",119,,,"WFCM 2015-C26 E",354275,5399019,"WELLS FARGO COMMERCIAL MORTGAGE TRUST 2015-C26",5185095,,,,,"-/-/-","3.250000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656165,2021-05-16 00:00:00.0000000,"Bond","APID 2016-24A ER","USD",275000.00,275000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.6250000000,249218.75,1597.48,"03762XAE9","US03762XAE94","UNC",119,,,"APID 2016-24A ER",354279,5399023,"APIDOS CLO XXIV",5184490,,,"B-        ",,"-/B-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656167,2021-05-16 00:00:00.0000000,"Bond","WOODS 2017-16A E","USD",297000.00,297000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",93.4423000000,277523.63,4878.17,"66859XAA8","US66859XAA81","UNC",119,,,"WOODS 2017-16A E",354280,5399024,"NORTHWOODS CAPITAL LTD 2017-16",5185098,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656241,2021-05-16 00:00:00.0000000,"Bond","CGCMT 2016-C1 E","USD",459000.00,459000.00,2021-05-06 00:00:00.0000000,"Traded Level",79.0000000000,362610.00,946.55,"17290YAC2","US17290YAC21","UNC",119,,,"CGCMT 2016-C1 E",354292,5399036,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C1",5185104,,,,,"-/-/-","4.949265 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196654905,2021-05-16 00:00:00.0000000,"Cash","Custody","USD",,,,,,2896509.18,,,,"UNC",119,,,,,,,,401,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655432,2021-05-16 00:00:00.0000000,"Equity","SOFI 2017-D R1","USD",11000.00,11000.00,2021-04-30 00:00:00.0000000,"Morgan Stanley",24.3752150500,268127.37,,"78471C109","SOFI","UNC",119,,,"SOFI 2017-D R1",353389,5398186,"SOCIAL PROFESSIONAL LOAN PROGRAM 2017-D",5184606,,,,,"-/-/-",,"Student Loan ABS",,"Equity",,,3000,"Long",,"Student Loan ABS","USD",,,,,
196655434,2021-05-16 00:00:00.0000000,"Equity","SOFI 2017-E R1","USD",11000.00,11000.00,2021-04-30 00:00:00.0000000,"Morgan Stanley",24.0308887100,264339.78,,"83404K103","SOFI","UNC",119,,,"SOFI 2017-E R1",353502,5398276,"SOCIAL PROFESSIONAL LOAN PROGRAM 2017-E",5184646,,,,,"-/-/-",,"Student Loan ABS",,"Equity",,,3000,"Long",,"Student Loan ABS","USD",,,,,
196655431,2021-05-16 00:00:00.0000000,"Equity","SOFI 2018-B R1","USD",14400.00,14400.00,2021-04-30 00:00:00.0000000,"Morgan Stanley",29.4282477400,423766.77,,"83404R108","SOFI","UNC",119,,,"SOFI 2018-B R1",353634,5398415,"SOCIAL PROFESSIONAL LOAN PROGRAM 2018-B",5184704,,,,,"-/-/-",,"Student Loan ABS",,"Equity",,,3000,"Long",,"Student Loan ABS","USD",,,,,
196655433,2021-05-16 00:00:00.0000000,"Equity","SOFI 2018-C R1","USD",10500.00,10500.00,2021-04-30 00:00:00.0000000,"Morgan Stanley",24.9084381300,261538.60,,"78490D104","SOFI","UNC",119,,,"SOFI 2018-C R1",353722,5398495,"SOCIAL PROFESSIONAL LOAN PROGRAM 2018-C",5184750,,,,,"-/-/-",,"Student Loan ABS",,"Equity",,,3000,"Long",,"Student Loan ABS","USD",,,,,
196655430,2021-05-16 00:00:00.0000000,"Equity","RRTLTD 0 PERP","USD",600.00,600.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",597.6790000000,358607.40,,"74988M201","RRAM","UNC",119,,,"RRTLTD 0 PERP",353917,5398686,"REDDING RIDGE 2018-3",5184878,,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655135,2021-05-16 00:00:00.0000000,"Ledger","Subscriptions","USD",,,,,,55481971.67,,,,"UNC",119,,,,,,,,402,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655136,2021-05-16 00:00:00.0000000,"Ledger","Committed Capital","USD",,,,,,35000000.00,,,,"UNC",119,,,,,,,,407,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655137,2021-05-16 00:00:00.0000000,"Ledger","Redemptions","USD",,,,,,-41185577.34,,,,"UNC",119,,,,,,,,558,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655138,2021-05-16 00:00:00.0000000,"Ledger","Incentive Fee Payable","USD",,,,,,-5296394.33,,,,"UNC",119,,,,,,,,5812791,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655501,2021-05-16 00:00:00.0000000,"Bond","BSARM 2004-3 B1","USD",3072000.00,1144678.52,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",93.6337600000,1071805.54,1505.93,"07384MR53","US07384MR539","SBMA",146,,,"BSARM 2004-3 B1",104101,93634,"BEAR STEARNS ARM TRUST 2004-3",19629,,"C         ","CCC       ",,"C/CCC/-","3.157427 %","RMBS",,"Junior",,,3000,"Long",,"Prime","USD","US0001M",0.3726167055,,,
196655510,2021-05-16 00:00:00.0000000,"Bond","INDX 2005-AR12 2A1B","USD",16436000.00,856650.09,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",77.0980100000,660460.17,317.02,"45660LMH9","US45660LMH95","SBMA",146,,,"INDX 2005-AR12 2A1B",170299,159831,"INDYMAC INDX MORTGAGE LOAN TRUST 2005-AR12",23505,,"C         ","NR        ",,"C/NR/-","1M L + 0 bps","RMBS",,"SENMZ",,,3000,"Long",,"Option ARM","USD","US0001M",0.0521203509,,,
196655545,2021-05-16 00:00:00.0000000,"Bond","Collegiate Campus Housing LLC","USD",7547500.00,7547500.00,2021-04-30 00:00:00.0000000,"ZAIS Group",133.1100000000,10046477.25,0.00,"CCHLLC1","CCHLLC1I","SBMA",146,,,"Collegiate Campus Housing LLC",296154,193282,"COLLEGIATE CAMPUS HOUSING LLC",73056,,,,,"-/-/-","0.000000 %","CMBS",,"Mezz",,,3000,"Long",,"CRE","USD","",1,,,
196655547,2021-05-16 00:00:00.0000000,"Bond","MCLO 2013-5A SUB","USD",12143666.00,12143666.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",5.6539000000,686590.73,0.00,"56576UAC3","US56576UAC36","SBMA",146,,,"MCLO 2013-5A SUB",346274,5364387,"MARATHON CLO V, LTD.",72847,,"NR        ",,,"NR/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655551,2021-05-16 00:00:00.0000000,"Bond","HULLS 2014-1A F","USD",2310000.00,2552500.30,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",0.5000000000,12762.50,11179.47,"444837AC2","US444837AC21","SBMA",146,,,"HULLS 2014-1A F",343681,5389709,"HULL STREET CLO LTD.",5183671,,,"CCC-*-    ",,"-/CCC-*-/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1.104978483,,,
196655575,2021-05-16 00:00:00.0000000,"Bond","BOWPK 2014-1A SUB","USD",5000000.00,5000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",17.1205000000,856025.00,0.00,"10302WAE3","US10302WAE30","SBMA",146,,,"BOWPK 2014-1A SUB",343723,5389750,"BOWMAN PARK CLO",5183806,,"NR        ","NR        ",,"NR/NR/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196655576,2021-05-16 00:00:00.0000000,"Bond","COLLEGIATE CAMPUS HOUSING II, LLC- VSA","USD",6863770.52,6863770.52,2021-04-30 00:00:00.0000000,"ZAIS Group",103.6100000000,7111552.64,0.00,"CCH2LLC","CCH2LLC","SBMA",146,,,"COLLEGIATE CAMPUS HOUSING II, LLC- VSA",343726,5389753,"COLLEGIATE CAMPUS HOUSING II, LLC",5181493,,,,,"-/-/-","0.000000 %","CMBS",,"Mezz",,,3000,"Long",,"CRE","USD","",1,,,
196655577,2021-05-16 00:00:00.0000000,"Bond","COLLEGIATE CAMPUS HOUSING III, LLC- TEXAS STATE","USD",6557656.61,6557656.61,2021-04-30 00:00:00.0000000,"ZAIS Group",102.7800000000,6739959.46,0.00,"CCH3LLC","CCH3LLC","SBMA",146,,,"COLLEGIATE CAMPUS HOUSING III, LLC- TEXAS STATE",343880,5389865,"COLLEGIATE CAMPUS HOUSING III, LLC",5181518,,,,,"-/-/-","0.000000 %","CRE",,"Mezz",,,3000,"Long",,"CRE","USD","",1,,,
196655579,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2014-3RA SUB","USD",3550000.00,3550000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",17.1500000000,608825.00,0.00,"83609DAE2","US83609DAE22","SBMA",146,,,"SNDPT 2014-3RA SUB",344164,5390089,"SOUND POINT CLO VII",5183761,,"NR        ",,,"NR/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196655583,2021-05-16 00:00:00.0000000,"Bond","MDPK 2014-12A SUB","USD",6050000.00,6050000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",26.4972000000,1603080.60,0.00,"55818QAE8","US55818QAE89","SBMA",146,,,"MDPK 2014-12A SUB",344209,5390112,"MADISON PARK FUNDING XII, LTD",5183457,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655585,2021-05-16 00:00:00.0000000,"Bond","JTWN 2014-4A SUB","USD",4250000.00,,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",3.3176500000,,,"47047UAE9","US47047UAE91","SBMA",146,,,"JTWN 2014-4A SUB",345628,5391620,"JAMESTOWN CLO IV LTD.",5183447,,"NR        ",,,"NR/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",,,,
196655589,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2013-3RA SUB","USD",18900000.00,18900000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",18.7000000000,3534300.00,0.00,"83608MAE3","US83608MAE30","SBMA",146,,,"SNDPT 2013-3RA SUB",346294,5392020,"SOUND POINT CLO IV",5157253,,"NR        ",,,"NR/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655593,2021-05-16 00:00:00.0000000,"Bond","MDPK 2014-14A SUB","USD",7350000.00,7350000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",54.1326000000,3978746.10,0.00,"55818TAE2","US55818TAE29","SBMA",146,,,"MDPK 2014-14A SUB",346550,5392241,"MADISON PARK FUNDING XIV, LTD.",5183570,,"NR        ",,,"NR/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655616,2021-05-16 00:00:00.0000000,"Bond","ATRM 11A SUB","USD",2500000.00,2500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",0.1309000000,3272.50,0.00,"04964UAE9","US04964UAE91","SBMA",146,,,"ATRM 11A SUB",347712,5393087,"ATRIUM XI",5181465,,"NR        ",,,"NR/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196655620,2021-05-16 00:00:00.0000000,"Bond","CIFC 2015-1A SUB","USD",5160000.00,5160000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",50.0571000000,2582946.36,0.00,"12548NAG8","US12548NAG88","SBMA",146,,,"CIFC 2015-1A SUB",348577,5393190,"CIFC FUNDING 2015-I LTD.",5183881,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655621,2021-05-16 00:00:00.0000000,"Bond","PARL 2015-1A E","USD",4384000.00,4384000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.7416000000,4021951.74,16902.09,"69915WAA6","US69915WAA62","SBMA",146,,,"PARL 2015-1A E",347675,5393388,"PARALLEL 2015-1 LTD",5183939,,"Ba3       ",,,"Ba3/-/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655623,2021-05-16 00:00:00.0000000,"Bond","VOYA 2015-1A SUB","USD",6775000.00,6775000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",14.2052000000,962402.30,0.00,"92914QAE4","US92914QAE44","SBMA",146,,,"VOYA 2015-1A SUB",347777,5393487,"VOYA CLO 2015-1, LTD",5183887,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655626,2021-05-16 00:00:00.0000000,"Bond","STACR 2015-DNA2 B","USD",2000000.00,1978879.63,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",109.0084900000,2157146.80,8416.98,"3137G0FZ7","US3137G0FZ78","SBMA",146,,,"STACR 2015-DNA2 B",349518,5394934,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2015-DNA2",5184100,,"NR        ",,,"NR/-/-","1M L + 7 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",0.9894398156,,,
196655629,2021-05-16 00:00:00.0000000,"Bond","OZLM 2015-13A D","USD",1000000.00,1000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",92.8110000000,928110.00,2504.67,"67110CAA7","US67110CAA71","SBMA",146,,,"OZLM 2015-13A D",350409,5395433,"OZLM XIII, LTD",5184014,,"Ba3       ",,,"Ba3/-/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655634,2021-05-16 00:00:00.0000000,"Bond","CIFC 2015-2A INC","USD",1450000.00,1450000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",49.4000000000,716300.00,0.00,"12550KAA2","US12550KAA25","SBMA",146,,,"CIFC 2015-2A INC",350339,5395436,"CIFC FUNDING 2015-II LTD.",5183928,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655655,2021-05-16 00:00:00.0000000,"Bond","COLLEGIATE CAMPUS HOUSING IV, LLC- CAMPUS EDGE","USD",9396780.86,9396780.86,2021-04-30 00:00:00.0000000,"ZAIS Group",100.0000000000,9396780.86,0.00,"CCH4LLC","CCH4LLC","SBMA",146,,,"COLLEGIATE CAMPUS HOUSING IV, LLC- CAMPUS EDGE",350491,5395499,"COLLEGIATE CAMPUS HOUSING IV, LLC",5184193,,,,,"-/-/-","0.000000 %","CRE",,"Mezz",,,3000,"Long",,"CRE","USD","",1,,,
