ID,asofdate,fundid,type,class_id,security_master_id,description,currency,originalNotional,currentNotional,Factor,cusip,isin,Zais_Id,Counterparty_Name,wa_purchase_price,price_date,price_source,price,Market_value,accruedAmount,Begin_Accrual_Date,accrual_method,payment_date,previous_payment_date,all_in_rate,Issuer_Country,Maturity_Date,account_ID,fund_name,rating_moody,rating_sp,rating_fitch,wal,Issuer_Id,Security_Name,fund_id,Issuer_Name,coupon,Coupon_No,Currency_Source,Fund_Currency,posFxRate,FundFxRate,Fund_Market_Value,Fund_Accrued,Is_Floating,Product,Class,SubClass,CapStructure,zais_classification
203229352,2021-09-14 00:00:00.0000000,146,"Equity",5398415,353634,"SOFI 2018-B R1","USD",64100.00,64100.00,,"83404R108","SOFI",,,,2021-08-31 00:00:00.0000000,"Morgan Stanley",25.1308650000,1610888.45,,,,,,,"UNITED STATES",2047-03-26 00:00:00.0000000,,"SBMA",,,,,5184704,"SOFI 2018-B R1",146,"SOCIAL PROFESSIONAL LOAN PROGRAM 2018-B",,,"Bloomberg","USD",,,,,,"EQUIT","Student Loan ABS","ABS EQUITY","Equity","ABS-EQUITY"
203229346,2021-09-14 00:00:00.0000000,119,"Equity",5398415,353634,"SOFI 2018-B R1","USD",14400.00,14400.00,,"83404R108","SOFI",,,,2021-08-31 00:00:00.0000000,"Morgan Stanley",25.1308650000,361884.46,,,,,,,"UNITED STATES",2047-03-26 00:00:00.0000000,,"UNC",,,,,5184704,"SOFI 2018-B R1",119,"SOCIAL PROFESSIONAL LOAN PROGRAM 2018-B",,,"Bloomberg","USD",,,,,,"EQUIT","Student Loan ABS","ABS EQUITY","Equity","ABS-EQUITY"
203229343,2021-09-14 00:00:00.0000000,2,"Equity",5398415,353634,"SOFI 2018-B R1","USD",106000.00,106000.00,,"83404R108","SOFI",,,,2021-08-31 00:00:00.0000000,"Morgan Stanley",25.1308650000,2663871.69,,,,,,,"UNITED STATES",2047-03-26 00:00:00.0000000,,"CDO OPPORTUNITY",,,,,5184704,"SOFI 2018-B R1",2,"SOCIAL PROFESSIONAL LOAN PROGRAM 2018-B",,,"Bloomberg","USD",,,,,,"EQUIT","Student Loan ABS","ABS EQUITY","Equity","ABS-EQUITY"
203229848,2021-09-14 00:00:00.0000000,117,"Bond",5398430,353649,"BSP 2018-5BA C","USD",2000000.00,2000000.00,1,"08181JAE2","US08181JAE29",,,99.5000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",96.7630000000,1935260.00,9533.22,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,3.064250,"CAYMAN ISLANDS",2031-04-20 00:00:00.0000000,,"ZEPHYR RECOVERY MEZZ 2005-1",,"BBB-      ",,,5184716,"BSP 2018-5BA C",117,"BENEFIT STREET PARTNERS CLO 2018-5BA","3M L + 2 bps",2.930000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229849,2021-09-14 00:00:00.0000000,117,"Bond",5398431,353650,"SNDPT 2013-3RA D","USD",2000000.00,2000000.00,1,"83609YAJ5","US83609YAJ55",,,100.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",96.1040000000,1922080.00,10715.62,2021-07-19 00:00:00.0000000,"Act/360",2021-10-18 00:00:00.0000000,2021-07-19 00:00:00.0000000,3.383880,"CAYMAN ISLANDS",2031-04-18 00:00:00.0000000,,"ZEPHYR RECOVERY MEZZ 2005-1","Baa3      ",,,,5157253,"SNDPT 2013-3RA D",117,"SOUND POINT CLO IV","3M L + 3 bps",3.250000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229850,2021-09-14 00:00:00.0000000,117,"Bond",5398438,353657,"MCLO 2014-6A CR2","USD",3000000.00,3000000.00,1,"56576VBC0","US56576VBC00",,,100.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",92.9554000000,2788662.00,9656.67,2021-08-13 00:00:00.0000000,"Act/360",2021-11-15 00:00:00.0000000,2021-08-13 00:00:00.0000000,3.621250,"CAYMAN ISLANDS",2028-05-12 00:00:00.0000000,,"ZEPHYR RECOVERY MEZZ 2005-1",,"B+*+      ",,,5181415,"MCLO 2014-6A CR2",117,"MARATHON CLO VI","3M L + 3 bps",3.500000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229851,2021-09-14 00:00:00.0000000,117,"Bond",5398446,353665,"WINDR 2014-1A DRR","USD",3000000.00,3000000.00,1,"88432CBE5","US88432CBE57",,,100.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",97.1432000000,2914296.00,14885.93,2021-07-19 00:00:00.0000000,"Act/360",2021-10-18 00:00:00.0000000,2021-07-19 00:00:00.0000000,3.133880,"CAYMAN ISLANDS",2031-07-18 00:00:00.0000000,,"ZEPHYR RECOVERY MEZZ 2005-1","Baa3      ",,,,5159396,"WINDR 2014-1A DRR",117,"WIND RIVER 2014-1 CLO LTD.","3M L + 3 bps",3.000000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229852,2021-09-14 00:00:00.0000000,146,"Bond",5398447,353666,"NCC 2018-IA SUB","USD",7800000.00,7800000.00,1,"63170NAC5","US63170NAC56",,,82.3500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",47.4167000000,3698502.60,0.00,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,,"CAYMAN ISLANDS",2117-07-15 00:00:00.0000000,,"SBMA",,,,,5184724,"NCC 2018-IA SUB",146,"NASSAU 2018-I","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229853,2021-09-14 00:00:00.0000000,2,"Bond",5398447,353666,"NCC 2018-IA SUB","USD",14436000.00,14436000.00,1,"63170NAC5","US63170NAC56",,,82.3500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",47.4167000000,6845074.81,0.00,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,,"CAYMAN ISLANDS",2117-07-15 00:00:00.0000000,,"CDO OPPORTUNITY",,,,,5184724,"NCC 2018-IA SUB",2,"NASSAU 2018-I","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229854,2021-09-14 00:00:00.0000000,205,"Bond",5398447,353666,"NCC 2018-IA SUB","USD",5100000.00,5100000.00,1,"63170NAC5","US63170NAC56",,,37.0025000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",47.4167000000,2418251.70,0.00,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,,"CAYMAN ISLANDS",2117-07-15 00:00:00.0000000,,"INARI FUND LP",,,,,5184724,"NCC 2018-IA SUB",205,"NASSAU 2018-I","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229855,2021-09-14 00:00:00.0000000,205,"Bond",5398454,353673,"VSLR 2018-1A B","USD",2750000.00,2114996.37,0.7690895883,"92854VAB1","US92854VAB18",,,97.5000000000,2021-08-31 00:00:00.0000000,"CSFB",106.2500000000,2247183.64,58020.23,2021-04-30 00:00:00.0000000,"30/360",2021-10-29 00:00:00.0000000,2021-04-30 00:00:00.0000000,,"UNITED STATES",2048-04-30 00:00:00.0000000,,"INARI FUND LP",,,,,5184728,"VSLR 2018-1A B",205,"VIVANT SOLAR FINANCING LLC","7.370000 %",7.370000,"Bloomberg","USD",,,,,False,"ABS  ","Solar Loan","ABS BOND","Not Applicable","ABS-BB"
203229856,2021-09-14 00:00:00.0000000,205,"Bond",5398461,353680,"JPMDB 2016-C2 E","USD",5000000.00,5000000.00,1,"46590LAG7","US46590LAG77",,,46.3323900000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",46.8242200000,2341211.00,8602.68,2021-09-01 00:00:00.0000000,"30/360",2021-10-15 00:00:00.0000000,2021-09-15 00:00:00.0000000,,"UNITED STATES",2049-06-15 00:00:00.0000000,,"INARI FUND LP",,,,,5184734,"JPMDB 2016-C2 E",205,"JPMDB COMMERICAL MORTGAGE SECURITIES TRUST 2016-C2","4.764560 %",4.764560,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229877,2021-09-14 00:00:00.0000000,205,"Bond",5398465,353684,"ZAIS9 2018-2A SUB","USD",3991000.00,3991000.00,1,"98875PAC4","US98875PAC41",,,9.9567000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",39.0224000000,1557383.98,0.00,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,,"CAYMAN ISLANDS",2031-07-20 00:00:00.0000000,,"INARI FUND LP",,,,,5184736,"ZAIS9 2018-2A SUB",205,"ZAIS CLO 9 LTD","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229878,2021-09-14 00:00:00.0000000,119,"Bond",5398465,353684,"ZAIS9 2018-2A SUB","USD",777000.00,777000.00,1,"98875PAC4","US98875PAC41",,,81.8500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",39.0224000000,303204.05,0.00,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,,"CAYMAN ISLANDS",2031-07-20 00:00:00.0000000,,"UNC",,,,,5184736,"ZAIS9 2018-2A SUB",119,"ZAIS CLO 9 LTD","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229879,2021-09-14 00:00:00.0000000,199,"Bond",5398465,353684,"ZAIS9 2018-2A SUB","USD",2004000.00,2004000.00,1,"98875PAC4","US98875PAC41",,,81.8500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",39.0224000000,782008.90,0.00,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,,"CAYMAN ISLANDS",2031-07-20 00:00:00.0000000,,"ZAIS INARI MASTER FUND 2  LTD",,,,,5184736,"ZAIS9 2018-2A SUB",199,"ZAIS CLO 9 LTD","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229880,2021-09-14 00:00:00.0000000,146,"Bond",5398465,353684,"ZAIS9 2018-2A SUB","USD",1928000.00,1928000.00,1,"98875PAC4","US98875PAC41",,,81.8500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",39.0224000000,752351.87,0.00,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,,"CAYMAN ISLANDS",2031-07-20 00:00:00.0000000,,"SBMA",,,,,5184736,"ZAIS9 2018-2A SUB",146,"ZAIS CLO 9 LTD","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229881,2021-09-14 00:00:00.0000000,205,"Bond",5398472,353691,"CSABS 2018-LD1 D","USD",2200000.00,2200000.00,1,"22549UAD7","US22549UAD72",,,86.8231100000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",100.0314000000,2200690.80,7315.00,2021-08-25 00:00:00.0000000,"30/360",2021-09-27 00:00:00.0000000,2021-08-25 00:00:00.0000000,,,2024-07-25 00:00:00.0000000,,"INARI FUND LP",,,,,5184738,"CSABS 2018-LD1 D",205,"CREDIT SUISSE ABS TRUST 2018-LD1","6.300000 %",6.300000,"Bloomberg","USD",,,,,False,"ABS  ","Consumer Loan","ABS BOND","Mezzanine","ABS-B"
203229882,2021-09-14 00:00:00.0000000,208,"Bond",5398475,353694,"SHACK 2014-6RA D","USD",750000.00,750000.00,1,"81881GAJ7","US81881GAJ76",,,98.1837000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",99.0643000000,742982.25,3685.86,2021-07-19 00:00:00.0000000,"Act/360",2021-10-18 00:00:00.0000000,2021-07-19 00:00:00.0000000,3.103880,"CAYMAN ISLANDS",2028-07-17 00:00:00.0000000,,"PREMIA B.D. COOKE GROUP QUOTA SHARE REINSURANCE TRUST","Baa3      ",,,,5184740,"SHACK 2014-6RA D",208,"SHACKLETON 2014-6R CLO","3M L + 2 bps",2.970000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229883,2021-09-14 00:00:00.0000000,192,"Bond",5398475,353694,"SHACK 2014-6RA D","USD",1750000.00,1750000.00,1,"81881GAJ7","US81881GAJ76",,,99.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",99.0643000000,1733625.25,8600.33,2021-07-19 00:00:00.0000000,"Act/360",2021-10-18 00:00:00.0000000,2021-07-19 00:00:00.0000000,3.103880,"CAYMAN ISLANDS",2028-07-17 00:00:00.0000000,,"PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST","Baa3      ",,,,5184740,"SHACK 2014-6RA D",192,"SHACKLETON 2014-6R CLO","3M L + 2 bps",2.970000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229884,2021-09-14 00:00:00.0000000,146,"Bond",5398476,353695,"SNDPT 2014-1RA E","USD",2700000.00,2700000.00,1,"83607GAA5","US83607GAA58",,,99.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",93.2050000000,2516535.00,26649.84,2021-07-19 00:00:00.0000000,"Act/360",2021-10-18 00:00:00.0000000,2021-07-19 00:00:00.0000000,6.233880,"CAYMAN ISLANDS",2031-07-18 00:00:00.0000000,,"SBMA","Ba3       ",,,,5184741,"SNDPT 2014-1RA E",146,"SOUND POINT CLO V, LTD REISSUE","3M L + 6 bps",6.100000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229885,2021-09-14 00:00:00.0000000,2,"Bond",5398476,353695,"SNDPT 2014-1RA E","USD",3900000.00,3900000.00,1,"83607GAA5","US83607GAA58",,,99.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",93.2050000000,3634995.00,38494.21,2021-07-19 00:00:00.0000000,"Act/360",2021-10-18 00:00:00.0000000,2021-07-19 00:00:00.0000000,6.233880,"CAYMAN ISLANDS",2031-07-18 00:00:00.0000000,,"CDO OPPORTUNITY","Ba3       ",,,,5184741,"SNDPT 2014-1RA E",2,"SOUND POINT CLO V, LTD REISSUE","3M L + 6 bps",6.100000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229886,2021-09-14 00:00:00.0000000,205,"Bond",5398476,353695,"SNDPT 2014-1RA E","USD",1400000.00,1400000.00,1,"83607GAA5","US83607GAA58",,,69.9371000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",93.2050000000,1304870.00,13818.43,2021-07-19 00:00:00.0000000,"Act/360",2021-10-18 00:00:00.0000000,2021-07-19 00:00:00.0000000,6.233880,"CAYMAN ISLANDS",2031-07-18 00:00:00.0000000,,"INARI FUND LP","Ba3       ",,,,5184741,"SNDPT 2014-1RA E",205,"SOUND POINT CLO V, LTD REISSUE","3M L + 6 bps",6.100000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229887,2021-09-14 00:00:00.0000000,205,"Bond",5398482,353710,"VIBR 2018-8A SUB","USD",2100000.00,2100000.00,1,"92557RAC8","US92557RAC88",,,36.9986000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",46.0841000000,967766.10,0.00,2021-07-20 00:00:00.0000000,"Act/365",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,,"CAYMAN ISLANDS",2031-01-20 00:00:00.0000000,,"INARI FUND LP",,,,,5184681,"VIBR 2018-8A SUB",205,"VIBRANT CLO VIII, LTD","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229888,2021-09-14 00:00:00.0000000,2,"Bond",5398482,353710,"VIBR 2018-8A SUB","USD",2200000.00,2200000.00,1,"92557RAC8","US92557RAC88",,,88.2500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",46.0841000000,1013850.20,0.00,2021-07-20 00:00:00.0000000,"Act/365",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,,"CAYMAN ISLANDS",2031-01-20 00:00:00.0000000,,"CDO OPPORTUNITY",,,,,5184681,"VIBR 2018-8A SUB",2,"VIBRANT CLO VIII, LTD","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229889,2021-09-14 00:00:00.0000000,146,"Bond",5398482,353710,"VIBR 2018-8A SUB","USD",5700000.00,5700000.00,1,"92557RAC8","US92557RAC88",,,88.2500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",46.0841000000,2626793.70,0.00,2021-07-20 00:00:00.0000000,"Act/365",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,,"CAYMAN ISLANDS",2031-01-20 00:00:00.0000000,,"SBMA",,,,,5184681,"VIBR 2018-8A SUB",146,"VIBRANT CLO VIII, LTD","0.000000 %",0.000000,"Bloomberg","USD",,,,,False,"CLO  ","High Yield","CLO","Equity                   ","CLO EQ"
203229890,2021-09-14 00:00:00.0000000,119,"Bond",5398483,353711,"MSBAM 2013-C10 G","USD",539000.00,539000.00,1,"61762MBJ9","US61762MBJ99",,,63.2148440000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",9.6711700000,52127.61,820.64,2021-09-01 00:00:00.0000000,"30/360",2021-10-15 00:00:00.0000000,2021-09-15 00:00:00.0000000,,"UNITED STATES",2046-07-15 00:00:00.0000000,,"UNC",,,,,5184744,"MSBAM 2013-C10 G",119,"MORGAN STANLEY BAML TRUST 2013-C10","4.216202 %",4.216202,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine",
203229891,2021-09-14 00:00:00.0000000,2,"Bond",5398483,353711,"MSBAM 2013-C10 G","USD",2725000.00,2725000.00,1,"61762MBJ9","US61762MBJ99",,,63.2148440000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",9.6711700000,263539.38,4148.86,2021-09-01 00:00:00.0000000,"30/360",2021-10-15 00:00:00.0000000,2021-09-15 00:00:00.0000000,,"UNITED STATES",2046-07-15 00:00:00.0000000,,"CDO OPPORTUNITY",,,,,5184744,"MSBAM 2013-C10 G",2,"MORGAN STANLEY BAML TRUST 2013-C10","4.216202 %",4.216202,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine",
203229892,2021-09-14 00:00:00.0000000,205,"Bond",5398483,353711,"MSBAM 2013-C10 G","USD",2736000.00,2736000.00,1,"61762MBJ9","US61762MBJ99",,,50.1381500000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",9.6711700000,264603.21,4165.61,2021-09-01 00:00:00.0000000,"30/360",2021-10-15 00:00:00.0000000,2021-09-15 00:00:00.0000000,,"UNITED STATES",2046-07-15 00:00:00.0000000,,"INARI FUND LP",,,,,5184744,"MSBAM 2013-C10 G",205,"MORGAN STANLEY BAML TRUST 2013-C10","4.216202 %",4.216202,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine",
203229893,2021-09-14 00:00:00.0000000,208,"Bond",5398486,353714,"JFIN 2012-1A CR","USD",750000.00,750000.00,1,"46616AAW6","US46616AAW62",,,96.3589000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",97.1688000000,728766.00,3773.29,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,3.234250,"CAYMAN ISLANDS",2028-07-20 00:00:00.0000000,,"PREMIA B.D. COOKE GROUP QUOTA SHARE REINSURANCE TRUST",,"BBB-*+    ",,,5181528,"JFIN 2012-1A CR",208,"JFIN CLO 2012","3M L + 3 bps",3.100000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229894,2021-09-14 00:00:00.0000000,192,"Bond",5398486,353714,"JFIN 2012-1A CR","USD",1750000.00,1750000.00,1,"46616AAW6","US46616AAW62",,,100.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",97.1688000000,1700454.00,8804.35,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,3.234250,"CAYMAN ISLANDS",2028-07-20 00:00:00.0000000,,"PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",,"BBB-*+    ",,,5181528,"JFIN 2012-1A CR",192,"JFIN CLO 2012","3M L + 3 bps",3.100000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229895,2021-09-14 00:00:00.0000000,146,"Bond",5398487,353715,"JFIN 2012-1A ER","USD",5000000.00,5000000.00,1,"46616EAG3","US46616EAG35",,,98.5000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",89.7078000000,4485390.00,71666.39,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,9.214250,"CAYMAN ISLANDS",2028-07-20 00:00:00.0000000,,"SBMA",,"CCC+      ",,,5181528,"JFIN 2012-1A ER",146,"JFIN CLO 2012","3M L + 9 bps",9.080000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO B"
203229896,2021-09-14 00:00:00.0000000,192,"Bond",5398488,353717,"GALL 2018-1A D1","USD",1750000.00,1750000.00,1,"36361WAN6","US36361WAN65",,,99.5000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",100.0379000000,1750663.25,8647.13,2021-07-21 00:00:00.0000000,"Act/360",2021-10-21 00:00:00.0000000,2021-07-21 00:00:00.0000000,3.234250,"CAYMAN ISLANDS",2028-01-21 00:00:00.0000000,,"PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST","Baa3      ",,,,5184747,"GALL 2018-1A D1",192,"GALLATIN FUNDING LTD 2018-1","3M L + 3 bps",3.100000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229917,2021-09-14 00:00:00.0000000,208,"Bond",5398488,353717,"GALL 2018-1A D1","USD",750000.00,750000.00,1,"36361WAN6","US36361WAN65",,,100.0311000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",100.0379000000,750284.25,3705.91,2021-07-21 00:00:00.0000000,"Act/360",2021-10-21 00:00:00.0000000,2021-07-21 00:00:00.0000000,3.234250,"CAYMAN ISLANDS",2028-01-21 00:00:00.0000000,,"PREMIA B.D. COOKE GROUP QUOTA SHARE REINSURANCE TRUST","Baa3      ",,,,5184747,"GALL 2018-1A D1",208,"GALLATIN FUNDING LTD 2018-1","3M L + 3 bps",3.100000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BBB"
203229918,2021-09-14 00:00:00.0000000,205,"Bond",5398490,353718,"YCLO 2014-1A ERR","USD",2750000.00,2750000.00,1,"986254AE0","US986254AE07",,,77.6495000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",97.0904000000,2669986.00,23587.78,2021-07-22 00:00:00.0000000,"Act/360",2021-10-22 00:00:00.0000000,2021-07-22 00:00:00.0000000,5.718250,"CAYMAN ISLANDS",2029-10-22 00:00:00.0000000,,"INARI FUND LP","Ba3       ",,,,5183974,"YCLO 2014-1A ERR",205,"YORK CLO 1 LTD","3M L + 5 bps",5.580000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229919,2021-09-14 00:00:00.0000000,2,"Bond",5398490,353718,"YCLO 2014-1A ERR","USD",4750000.00,4750000.00,1,"986254AE0","US986254AE07",,,99.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",97.0904000000,4611794.00,40742.53,2021-07-22 00:00:00.0000000,"Act/360",2021-10-22 00:00:00.0000000,2021-07-22 00:00:00.0000000,5.718250,"CAYMAN ISLANDS",2029-10-22 00:00:00.0000000,,"CDO OPPORTUNITY","Ba3       ",,,,5183974,"YCLO 2014-1A ERR",2,"YORK CLO 1 LTD","3M L + 5 bps",5.580000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229920,2021-09-14 00:00:00.0000000,146,"Bond",5398490,353718,"YCLO 2014-1A ERR","USD",2500000.00,2500000.00,1,"986254AE0","US986254AE07",,,99.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",97.0904000000,2427260.00,21443.44,2021-07-22 00:00:00.0000000,"Act/360",2021-10-22 00:00:00.0000000,2021-07-22 00:00:00.0000000,5.718250,"CAYMAN ISLANDS",2029-10-22 00:00:00.0000000,,"SBMA","Ba3       ",,,,5183974,"YCLO 2014-1A ERR",146,"YORK CLO 1 LTD","3M L + 5 bps",5.580000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229921,2021-09-14 00:00:00.0000000,2,"Bond",5398491,353719,"BLUEM 2018-2A E","USD",5000000.00,5000000.00,1,"09629WAA9","US09629WAA99",,,100.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",92.4450000000,4622250.00,24870.52,2021-08-16 00:00:00.0000000,"Act/360",2021-11-15 00:00:00.0000000,2021-08-16 00:00:00.0000000,6.174750,"CAYMAN ISLANDS",2030-08-15 00:00:00.0000000,,"CDO OPPORTUNITY",,"B+        ",,,5184748,"BLUEM 2018-2A E",2,"BLUEMOUNTAIN CLO LTD 2018-2","3M L + 6 bps",6.050000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229922,2021-09-14 00:00:00.0000000,146,"Bond",5398491,353719,"BLUEM 2018-2A E","USD",3000000.00,3000000.00,1,"09629WAA9","US09629WAA99",,,100.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",92.4450000000,2773350.00,14922.31,2021-08-16 00:00:00.0000000,"Act/360",2021-11-15 00:00:00.0000000,2021-08-16 00:00:00.0000000,6.174750,"CAYMAN ISLANDS",2030-08-15 00:00:00.0000000,,"SBMA",,"B+        ",,,5184748,"BLUEM 2018-2A E",146,"BLUEMOUNTAIN CLO LTD 2018-2","3M L + 6 bps",6.050000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229923,2021-09-14 00:00:00.0000000,205,"Bond",5398491,353719,"BLUEM 2018-2A E","USD",3500000.00,3500000.00,1,"09629WAA9","US09629WAA99",,,79.1689000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",92.4450000000,3235575.00,17409.37,2021-08-16 00:00:00.0000000,"Act/360",2021-11-15 00:00:00.0000000,2021-08-16 00:00:00.0000000,6.174750,"CAYMAN ISLANDS",2030-08-15 00:00:00.0000000,,"INARI FUND LP",,"B+        ",,,5184748,"BLUEM 2018-2A E",205,"BLUEMOUNTAIN CLO LTD 2018-2","3M L + 6 bps",6.050000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
